"This RNA Expression meta-signature was derived from Illumina's BaseSpace Correlation Engine Meta-Analysis app. The analysis aggregated 15 Biosets for SARS day4 post-infection vs control Lung tissue experiments from twelve independent studies (GSE23955, GSE36969, GSE40824, GSE40827, GSE49262, GSE50000, GSE50878, GSE51386, GSE51387, GSE64660, GSE64661, GSE68820) and four strains (SARS-CoV GZ02, SARS-CoV HC-SZ-6103, SARS-CoV Urbani, SARS-CoV MA15). For more go to https://github.com/BioinfoSolutions/Coronavirus_metadata.



The export table from the Meta-Analysis was transformed in the following ways to define this SARS-CoV day4 post-infection lung meta-signature. The bioset-specific gene scores were modified with fold change directionality, then the signed bioset-specific gene scores were averaged for each gene across all biosets for a signed overall score. The genes and scores were then imported using the Fold Change (+/- mode) option to use the directional values and rank."				
				
Gene	Specificity	Abs Score Sum	Score Sum	Score Ave
A_51_P178411	11 out of 15	685.1947417	685.1947417	45.67964944
Ankle1	11 out of 15	684.4190908	684.4190908	45.62793938
Trim30a	10 out of 15	682.539886	682.539886	45.50265907
Neil3	10 out of 15	680.8282955	680.8282955	45.38855303
Wfdc17	9 out of 15	680.6942394	680.6942394	45.37961596
Fanci	10 out of 15	680.6479408	680.6479408	45.37652938
Nusap1	10 out of 15	679.6272325	679.6272325	45.30848217
LOC722171	11 out of 15	677.4867258	677.4867258	45.16578172
Rnf213	11 out of 15	677.2717195	677.2717195	45.15144797
E2f7	14 out of 15	817.2949506	673.6994148	44.91329432
Sfrp1	9 out of 15	671.3587144	671.3587144	44.75724763
Cks2	11 out of 15	670.3332063	670.3332063	44.68888042
Ddx60	10 out of 15	668.7500223	668.7500223	44.58333482
Ifih1	11 out of 15	666.5154184	666.5154184	44.43436123
Col3a1	12 out of 15	695.5056809	666.2706164	44.41804109
Eif2ak2	11 out of 15	664.8730888	664.8730888	44.32487259
Col5a2	10 out of 15	664.8398556	664.8398556	44.32265704
Pyhin1	11 out of 15	664.6313529	664.6313529	44.30875686
Mthfd2	9 out of 15	662.2274204	662.2274204	44.14849469
Kifc5b	10 out of 15	662.1128319	662.1128319	44.14085546
Lrr1	9 out of 15	662.0309235	662.0309235	44.1353949
Lgmn	12 out of 15	660.6037236	660.6037236	44.04024824
Irgm1	11 out of 15	687.5351088	659.0775917	43.93850611
C1qb	9 out of 15	658.5985126	658.5985126	43.90656751
Cks1b	12 out of 15	717.5964903	657.8814504	43.85876336
Ckap2l	10 out of 15	652.212329	652.212329	43.48082193
Trip13	9 out of 15	652.1810806	652.1810806	43.47873871
Cpxm1	10 out of 15	652.1403985	652.1403986	43.47602657
Aoah	10 out of 15	650.9778704	650.9778705	43.3985247
Ube2c	9 out of 15	650.2963355	650.2963355	43.35308903
Kntc1	11 out of 15	672.6870466	649.8671458	43.32447639
Hells	13 out of 15	682.7325136	648.2518952	43.21679301
Cdkn1a	9 out of 15	647.3676934	647.3676934	43.15784622
Nfil3	11 out of 15	646.6757307	646.6757307	43.11171538
Retnla	8 out of 15	646.5869207	646.5869207	43.10579471
Tcstv3	11 out of 15	646.4972494	646.4972494	43.09981663
Angptl4	8 out of 15	646.4115659	646.411566	43.0941044
Mad2l1	11 out of 15	645.713524	645.713524	43.04756827
A_52_P318073	9 out of 15	645.5043403	645.5043403	43.03362268
Tyms-ps	10 out of 15	645.1714167	645.1714167	43.01142778
H2-T22	10 out of 15	645.0003191	645.0003191	43.00002127
Inhba	9 out of 15	674.855547	644.8485854	42.98990569
Timeless	12 out of 15	675.4790014	643.7058364	42.91372243
Serpina3m	8 out of 15	643.0484652	643.0484652	42.86989768
Cenpm	9 out of 15	641.5540039	641.5540039	42.77026693
Ccnb2	9 out of 15	640.7399599	640.73996	42.71599733
Sct	9 out of 15	640.585209	640.5852089	42.7056806
Tgfbi	9 out of 15	640.5116435	640.5116435	42.70077623
Tyms	10 out of 15	640.2659879	640.2659879	42.68439919
Cenpw	10 out of 15	639.7890488	639.7890488	42.65260325
