"This RNA Expression meta-signature was derived from Illumina's BaseSpace Correlation Engine Meta-Analysis app. The analysis aggregated 15 Biosets for SARS day7 post-infection vs control Lung tissue experiments from ten independent studies (GSE40824, GSE40827, GSE49262, GSE49263, GSE50000, GSE50878, GSE51386, GSE51387, GSE64660, GSE68820) and two strains (SARS-CoV MA15, icSARS-CoV). For more go to https://github.com/BioinfoSolutions/Coronavirus_metadata."		
"The export table from the Meta-Analysis was transformed in the following ways to define this SARS-CoV day7 post-infection lung meta-signature. The bioset-specific gene scores were modified with fold change directionality, then the signed bioset-specific gene scores were averaged for each gene across all biosets for a signed overall score. The genes and scores were then imported using the Fold Change (+/- mode) option to use the directional values and rank."""		
		
Gene	Specificity	Score Ave
Zfp383	8 out of 11	-12.32980231
Lrch1	9 out of 11	-12.32841576
BC024137	7 out of 11	-12.32101534
Polr3gl	9 out of 11	-12.31904881
Slc35a5	9 out of 11	-12.31357466
Kif1c	9 out of 11	-12.31225127
Fam81b	8 out of 11	-12.31043717
Hexim1	9 out of 11	-12.31040651
Ptch1	8 out of 11	-12.30555795
Fbxl20	9 out of 11	-12.29654621
Zmym5	9 out of 11	-12.29312017
Fam154b	7 out of 11	-12.28339377
Fads1	10 out of 11	-12.27861871
Iqcb1	9 out of 11	-12.27630505
Mll5	10 out of 11	-12.27267108
Impact	10 out of 11	-12.26134191
Itpr1	9 out of 11	-12.25112683
Rere	8 out of 11	-12.23794649
Abhd3	9 out of 11	-12.23361779
Meig1	8 out of 11	-12.23049118
Ssbp1	8 out of 11	-12.22734582
Ktn1	10 out of 11	-12.22281461
Setd7	10 out of 11	-12.22144896
Tom1l2	8 out of 11	-12.21759176
Foxf1	7 out of 11	-12.209665
Trpc6	10 out of 11	-12.20438195
Insig1	9 out of 11	-12.20102402
Shroom1	8 out of 11	-12.19264164
Zfp764	10 out of 11	-12.18832795
Tspan1	7 out of 11	-12.18767831
Zbtb39	9 out of 11	-12.18605952
Zfp280d	10 out of 11	-12.18433861
Stx17	9 out of 11	-12.18368289
Spint2	8 out of 11	-12.17508466
Slc35d3	7 out of 11	-12.1673808
Tanc2	8 out of 11	-12.16728651
Ephx4	8 out of 11	-12.16661281
Pex13	9 out of 11	-12.16386282
Arhgap23	9 out of 11	-12.1614195
M77003	7 out of 11	-12.15254836
Cul5	8 out of 11	-12.15125723
Cecr2	9 out of 11	-12.1494114
4732418C07Rik	10 out of 11	-12.14057544
BC051019	8 out of 11	-12.11600617
Zfp12	9 out of 11	-12.10977583
Jmy	8 out of 11	-12.10424725
6430573F11Rik	8 out of 11	-12.09953273
Trp53bp2	9 out of 11	-12.09808126
Map4k5	10 out of 11	-12.09247107
Ppip5k1	8 out of 11	-12.08989553
Myom3	7 out of 11	-12.07841339
Paqr8	7 out of 11	-12.07737605
Gpsm1	10 out of 11	-12.07354799
Upk1b	7 out of 11	-12.04628875
Asgr2	7 out of 11	-12.04519132
Gnaz	7 out of 11	-12.04162772
Hectd3	9 out of 11	-12.04118353
Kifap3	10 out of 11	-12.04012302
Zfp277	9 out of 11	-12.03792265
3-Sep	7 out of 11	-12.03782811
C2cd2	9 out of 11	-12.03403757
Mospd2	9 out of 11	-12.03229237
Ccdc65	8 out of 11	-12.031184
Tnfrsf19	7 out of 11	-12.02965225
Fbxo10	10 out of 11	-12.02114865
433175	8 out of 11	-12.00260868
Foxn3	10 out of 11	-11.99806632
Bri3	9 out of 11	-11.99284554
Taz	9 out of 11	-11.98595417
D730039F16Rik	7 out of 11	-11.98316107
Wdpcp	9 out of 11	-11.98227281
Fam109a	10 out of 11	-11.98075542
Kctd14	8 out of 11	-11.97975995
Gle1	10 out of 11	-11.97520477
Plekhg5	8 out of 11	-11.9605799
Gng8	7 out of 11	-11.93599602
Plcb1	7 out of 11	-11.93193647
Pecam1	7 out of 11	-11.92842675
A_52_P49453	7 out of 11	-11.92132924
Ttc9	9 out of 11	-11.91457827
BI662359	9 out of 11	-11.90695175
Iqsec1	8 out of 11	-11.9068069
Plcg1	8 out of 11	-11.90093571
Fam84a	9 out of 11	-11.89312771
Tmod2	7 out of 11	-11.88050981
Ift46	7 out of 11	-11.87662682
Zmynd11	9 out of 11	-11.87352264
Ppp4r1l-ps	10 out of 11	-11.86788123
Akap8l	10 out of 11	-11.86328148
A_52_P256421	9 out of 11	-11.86220298
Tcta	9 out of 11	-11.85549848
Magix	8 out of 11	-11.85531891
Rtkn	9 out of 11	-11.85051387
Gm5296	7 out of 11	-11.84873446
Atg14	9 out of 11	-11.83627799
Megf9	9 out of 11	-11.83378669
2510003E04Rik	10 out of 11	-11.83141741
Slc1a1	8 out of 11	-11.82867756
Aldh3a1	7 out of 11	-11.82758975
Tpd52l1	8 out of 11	-11.82345503
Mccc1	9 out of 11	-11.82202223
Foxo6	8 out of 11	-11.8180504
Vmac	8 out of 11	-11.81695278
Clpx	8 out of 11	-11.81551008
Lmcd1	7 out of 11	-11.81378512
Ccdc101	8 out of 11	-11.80960379
Adam1a	8 out of 11	-11.80302789
Armcx3	10 out of 11	-11.80218386
Crbn	10 out of 11	-11.79917046
2700097O09Rik	9 out of 11	-11.79299562
Fsip1	7 out of 11	-11.77796037
Lgals7	10 out of 11	-11.75875216
Agrp	7 out of 11	-11.75825811
Bphl	7 out of 11	-11.75669677
Trove2	10 out of 11	-11.74744781
Ube2h	7 out of 11	-11.72211622
Dcdc2a	7 out of 11	-11.71643333
Ppm1f	7 out of 11	-11.71285499
Abcf3	9 out of 11	-11.71031447
Ppm1k	8 out of 11	-11.70513799
Arrb1	8 out of 11	-11.70465189
Gpld1	9 out of 11	-11.69095371
Dirc2	9 out of 11	-11.68704709
Ddc	7 out of 11	-11.6863461
Erbb2ip	9 out of 11	-11.68333689
Arl3	9 out of 11	-11.68286961
Tdrd3	10 out of 11	-11.67861189
Orc4	9 out of 11	-11.67641773
Prosapip1	9 out of 11	-11.67275143
Bsdc1	8 out of 11	-11.67256973
Zxda	10 out of 11	-11.66630544
Tekt4	8 out of 11	-11.66275052
Vasn	7 out of 11	-11.65877031
Adamts5	8 out of 11	-11.65690236
Slc25a3	7 out of 11	-11.65464408
1810020D17Rik	10 out of 11	-11.64747804
Vwa1	8 out of 11	-11.63779371
Sun1	8 out of 11	-11.63135693
Atrn	10 out of 11	-11.6302891
Pcsk6	7 out of 11	-11.62641871
BC030336	9 out of 11	-11.62353377
Rnf25	8 out of 11	-11.61450575
Gdi1	9 out of 11	-11.60540956
Fdps	8 out of 11	-11.59701073
Arhgap5	10 out of 11	-11.59288862
Mm.333801	9 out of 11	-11.58813877
Zmynd10	7 out of 11	-11.58539802
Grhl2	8 out of 11	-11.58288605
Spef2	8 out of 11	-11.57904518
Plcb3	9 out of 11	-11.57592539
Oxr1	10 out of 11	-11.57415088
Ceacam2	7 out of 11	-11.57286882
Kiss1	7 out of 11	-11.56387547
Mm.261670	7 out of 11	-11.54753769
Tymp	8 out of 11	-11.54301306
Sdha	10 out of 11	-11.53494975
Rgs12	8 out of 11	-11.53176852
Tcf4	10 out of 11	-11.52053102
Smyd3	7 out of 11	-11.51094366
Arl4a	7 out of 11	-11.50411851
A530020G20Rik	8 out of 11	-11.50165222
Fchsd2	8 out of 11	-11.50037571
Rptor	8 out of 11	-11.49155658
Acot6	8 out of 11	-11.48895935
Ctnnd1	8 out of 11	-11.48243076
Zdhhc3	9 out of 11	-11.47164628
Ttc30b	8 out of 11	-11.46313658
Mga	10 out of 11	-11.45999916
Tro	7 out of 11	-11.4578115
Sec62	10 out of 11	-11.43915994
Nfic	10 out of 11	-11.43554268
Sall2	10 out of 11	-11.43379758
Ocln	8 out of 11	-11.43351391
Pfkm	8 out of 11	-11.43326163
A_52_P221057	8 out of 11	-11.4251387
Fam63a	9 out of 11	-11.41918884
Ppp3ca	10 out of 11	-11.41883817
2610002J23Rik	10 out of 11	-11.41577137
Anks1	8 out of 11	-11.41532115
Syngr1	8 out of 11	-11.40261322
Tmbim1	9 out of 11	-11.40000584
Ulk2	9 out of 11	-11.39898572
Cab39l	9 out of 11	-11.39712521
Agpat5	9 out of 11	-11.39271219
5730403B10Rik	10 out of 11	-11.39166377
Arsk	9 out of 11	-11.391482
Fnbp1l	9 out of 11	-11.39089622
A_52_P374383	8 out of 11	-11.37293196
Arl15	7 out of 11	-11.37211099
Zfp579	10 out of 11	-11.36866784
Wwc2	8 out of 11	-11.36697488
Pcdhgb4	8 out of 11	-11.3635326
Pccb	9 out of 11	-11.36036177
Ldhd	8 out of 11	-11.35285644
Acap2	10 out of 11	-11.34813488
Arhgap42	9 out of 11	-11.34251408
Daam1	9 out of 11	-11.34098798
2010107G23Rik	9 out of 11	-11.33667055
Bdh2	10 out of 11	-11.33201561
Riiad1	7 out of 11	-11.33133783
Zmym2	9 out of 11	-11.32674489
Rsad1	7 out of 11	-11.32570617
Ptpdc1	8 out of 11	-11.3224966
Yjefn3	7 out of 11	-11.31706807
Hoga1	7 out of 11	-11.31201119
Pcdh18	9 out of 11	-11.31104096
Top1	7 out of 11	-11.30409773
Wdr60	8 out of 11	-11.30200004
Nckap1	8 out of 11	-11.29042824
Klf2	7 out of 11	-11.28091605
Gstz1	9 out of 11	-11.27852524
Apbb2	9 out of 11	-11.27803752
Gnaq	8 out of 11	-11.27432622
Leprel1	8 out of 11	-11.27314326
Fam115a	7 out of 11	-11.27192663
Meg3	7 out of 11	-11.26910545
Fzd6	8 out of 11	-11.26897357
AW549877	9 out of 11	-11.2675501
Fam76a	8 out of 11	-11.26449857
B4galt4	7 out of 11	-11.261899
Tmem59	9 out of 11	-11.26034483
Patz1	8 out of 11	-11.26027438
Apc	9 out of 11	-11.25361346
Hsd17b4	10 out of 11	-11.24831644
Ralbp1	9 out of 11	-11.24686236
Zfp708	8 out of 11	-11.24281301
AK129341	7 out of 11	-11.23778037
Tspyl4	7 out of 11	-11.22972764
Slc44a4	7 out of 11	-11.22197474
A_52_P320553	9 out of 11	-11.21641905
Wdr13	10 out of 11	-11.20878
Dstyk	9 out of 11	-11.18599191
Impdh1	8 out of 11	-11.17695001
Dnaic1	8 out of 11	-11.17556398
Srsf5	7 out of 11	-11.17420531
Adipor2	10 out of 11	-11.16364445
Mm.23555	8 out of 11	-11.15542872
Ttc25	8 out of 11	-11.15443251
Nap1l1	8 out of 11	-11.15358205
Ptprd	7 out of 11	-11.14650902
Fto	9 out of 11	-11.12564476
Pdgfra	7 out of 11	-11.12489875
Tmem200a	9 out of 11	-11.12471501
Pdlim1	9 out of 11	-11.12086418
2610027H17Rik	7 out of 11	-11.10694326
Gpc6	7 out of 11	-11.10597392
Pkp2	9 out of 11	-11.09334843
Bckdha	9 out of 11	-11.08677257
Dnali1	7 out of 11	-11.08435407
Gm7265	8 out of 11	-11.07805084
Mccc2	8 out of 11	-11.07765207
1110032A03Rik	8 out of 11	-11.06016805
Sesn1	8 out of 11	-11.05777201
2310034G01Rik	8 out of 11	-11.05692643
1700040L02Rik	7 out of 11	-11.05493917
4430402I18Rik	7 out of 11	-11.05478424
Krba1	10 out of 11	-11.04532592
Grpel2	9 out of 11	-11.03194854
4921509J17Rik	8 out of 11	-11.02539439
Acad10	7 out of 11	-11.02031494
Pex6	7 out of 11	-11.01844254
Arhgef3	8 out of 11	-11.01620168
Rhoj	7 out of 11	-11.0025749
Rreb1	10 out of 11	-11.00113075
Dgke	9 out of 11	-10.99830035
Wfdc2	7 out of 11	-10.98490466
Iqcg	7 out of 11	-10.98482392
Esam	9 out of 11	-10.9766084
9830163H01Rik	9 out of 11	-10.97272918
Otub2	9 out of 11	-10.96905586
Dlat	9 out of 11	-10.96360181
A_51_P346472	8 out of 11	-10.96255395
Bcl2l2	9 out of 11	-10.95521735
AK049981	7 out of 11	-10.95303844
Cxxc4	7 out of 11	-10.94991951
Sap18	8 out of 11	-10.94222662
Lace1	8 out of 11	-10.93810878
Plxdc1	7 out of 11	-10.93150933
5430407P10Rik	7 out of 11	-10.92932859
Zfp740	9 out of 11	-10.92042154
Rgl1	9 out of 11	-10.92031428
Hyal2	8 out of 11	-10.91231234
Fbxl12	8 out of 11	-10.91103046
Best3	7 out of 11	-10.89737649
AK039370	8 out of 11	-10.89554725
Dpm1	9 out of 11	-10.89029394
5031426D15Rik	8 out of 11	-10.88788564
Acsl3	8 out of 11	-10.8784764
Znrf3	7 out of 11	-10.86518257
Gm14403	7 out of 11	-10.86192999
Proca1	8 out of 11	-10.86108523
Cds2	10 out of 11	-10.8607265
Fam126b	9 out of 11	-10.85697925
Tm7sf2	9 out of 11	-10.85424271
Apobec4	7 out of 11	-10.85329893
Pptc7	9 out of 11	-10.8478758
Mm.381303	8 out of 11	-10.84588722
Chpt1	7 out of 11	-10.84025349
Bmpr1a	8 out of 11	-10.83150562
Iqub	7 out of 11	-10.83011868
Hspa2	8 out of 11	-10.82785158
Pabpn1	9 out of 11	-10.82713205
BC030307	8 out of 11	-10.82624475
Fbxo9	8 out of 11	-10.82499948
Anapc2	9 out of 11	-10.81928213
Pten	8 out of 11	-10.81890386
Gbe1	7 out of 11	-10.81851742
Klhl38	9 out of 11	-10.81161999
Hnf1b	7 out of 11	-10.80581475
Taf1a	9 out of 11	-10.8013932
1810026B05Rik	7 out of 11	-10.79344698
Myo5b	9 out of 11	-10.79161084
Als2cl	8 out of 11	-10.78977108
ENSMUSG00000064261	7 out of 11	-10.78845566
Antxr1	8 out of 11	-10.78603498
Rab11a	9 out of 11	-10.78166413
Trim68	9 out of 11	-10.77755388
A_51_P350378	8 out of 11	-10.77377366
Prkd3	10 out of 11	-10.76549582
Slc22a17	7 out of 11	-10.74945659
Pcsk4	7 out of 11	-10.74941804
Csde1	9 out of 11	-10.74780963
Sh2d4a	8 out of 11	-10.74497076
Lrp6	8 out of 11	-10.74140985
Dstn	9 out of 11	-10.72452669
Il28ra	9 out of 11	-10.72091009
AK085633	7 out of 11	-10.71463428
6030487A22Rik	8 out of 11	-10.71129935
Dlgap4	9 out of 11	-10.70143614
Ncor1	8 out of 11	-10.69006471
B130024G19Rik	8 out of 11	-10.68554851
Cpne8	8 out of 11	-10.68293496
Calm1	9 out of 11	-10.68268617
Smoc2	7 out of 11	-10.67725124
Pacrg	8 out of 11	-10.66930873
Gls	7 out of 11	-10.65340147
6330403L08Rik	7 out of 11	-10.64315848
Map4k3	9 out of 11	-10.62983939
Intu	9 out of 11	-10.62951666
Mal2	7 out of 11	-10.62478493
A_52_P642501	9 out of 11	-10.62300858
Ttc16	7 out of 11	-10.62198765
A_52_P618671	8 out of 11	-10.61842533
Mm.335582	7 out of 11	-10.61805303
Trim44	9 out of 11	-10.61399514
Lynx1	8 out of 11	-10.61233485
Srms	8 out of 11	-10.61076747
A_52_P419879	7 out of 11	-10.599593
Akap9	10 out of 11	-10.59384259
C630004H02Rik	7 out of 11	-10.58712006
Klhl7	9 out of 11	-10.58711066
Fam171a1	7 out of 11	-10.57165191
Rwdd3	7 out of 11	-10.57051633
Taf3	7 out of 11	-10.5676709
Rapgef2	9 out of 11	-10.55973366
Rtp3	7 out of 11	-10.55738512
Arl13b	9 out of 11	-10.54805298
Pafah2	9 out of 11	-10.54676257
Cmklr1	8 out of 11	-10.54586186
Gfra4	7 out of 11	-10.53597921
Mm.339134	8 out of 11	-10.53361152
1110018F16Rik	10 out of 11	-10.52942423
Gpr56	7 out of 11	-10.5228848
Ppp1r15a	7 out of 11	-10.51324553
AI413194	9 out of 11	-10.51038783
Morn3	8 out of 11	-10.50441473
Slc36a2	7 out of 11	-10.50261511
Cap2	7 out of 11	-10.49671332
Zhx3	7 out of 11	-10.4929127
Dnmbp	8 out of 11	-10.490318
Mtss1	7 out of 11	-10.48917146
A_52_P318053	9 out of 11	-10.47968574
1600012F09Rik	8 out of 11	-10.47713556
Ssh2	8 out of 11	-10.46835336
Trip10	8 out of 11	-10.46661679
Mbnl2	9 out of 11	-10.46561372
Kdm6b	8 out of 11	-10.46267618
Ipmk	8 out of 11	-10.46148442
Ddr2	8 out of 11	-10.45055445
Golga4	9 out of 11	-10.44451227
Hoxa1	7 out of 11	-10.43945915
Cpsf6	8 out of 11	-10.4274654
Spa17	8 out of 11	-10.42249714
Mib2	8 out of 11	-10.42245554
Aasdhppt	8 out of 11	-10.42185949
Slc16a2	10 out of 11	-10.41959965
Tmem216	7 out of 11	-10.41025627
Chmp4c	7 out of 11	-10.41021125
Ptp4a3	7 out of 11	-10.4100901
D030063E12	8 out of 11	-10.40397356
Gprc5c	8 out of 11	-10.39191989
Olfr1065	9 out of 11	-10.39185231
Fbxo3	8 out of 11	-10.3893908
Vps13d	9 out of 11	-10.38873561
Frmd4a	8 out of 11	-10.38794843
Epdr1	8 out of 11	-10.3843201
Spsb3	7 out of 11	-10.38171947
Antxr2	7 out of 11	-10.37950862
Scaper	9 out of 11	-10.3749969
Lgi4	7 out of 11	-10.36927235
St3gal6	7 out of 11	-10.36911941
Rec8	7 out of 11	-10.36590769
Aloxe3	7 out of 11	-10.36002634
Ppp1r3c	7 out of 11	-10.35939265
ENSMUST00000034640	8 out of 11	-10.35752821
Ctnnb1	8 out of 11	-10.35590939
Wwtr1	8 out of 11	-10.35076831
Sox6	8 out of 11	-10.34893392
Sc4mol	8 out of 11	-10.3469914
C87436	8 out of 11	-10.34391363
O3far1	7 out of 11	-10.33190684
Pja2	8 out of 11	-10.33173561
AK049961	9 out of 11	-10.32398443
Dnajb9	8 out of 11	-10.31596686
Fam73a	10 out of 11	-10.31313478
Luc7l2	8 out of 11	-10.31300675
Plk1s1	9 out of 11	-10.31201646
Rab23	9 out of 11	-10.30810375
Lrrc36	7 out of 11	-10.30276985
Myl12b	8 out of 11	-10.29799536
Ggps1	9 out of 11	-10.29786209
Kcnj15	7 out of 11	-10.29783571
Dennd2a	8 out of 11	-10.2943114
Cdc14b	8 out of 11	-10.29093489
A_52_P796069	9 out of 11	-10.27363249
1810013L24Rik	8 out of 11	-10.25954835
Dlg3	9 out of 11	-10.2525413
Kdm5b	8 out of 11	-10.24987889
Kif16b	9 out of 11	-10.24197413
Ddah2	7 out of 11	-10.23613303
Osbpl2	9 out of 11	-10.22124109
Fam184a	7 out of 11	-10.21941474
Efcab1	7 out of 11	-10.21845664
Tmprss2	7 out of 11	-10.21739958
Shh	7 out of 11	-10.19780917
Mpv17	7 out of 11	-10.19235389
Mtx3	7 out of 11	-10.19089945
2900069M18Rik	7 out of 11	-10.18752901
Asb14	7 out of 11	-10.18710564
Akr1c19	7 out of 11	-10.18505746
Lrig2	9 out of 11	-10.17765145
Helz	9 out of 11	-10.1764215
Epc2	8 out of 11	-10.17342283
Ate1	10 out of 11	-10.16710867
Osbpl6	8 out of 11	-10.16457812
Rxra	9 out of 11	-10.15332701
Hbp1	8 out of 11	-10.14669257
Foxp2	9 out of 11	-10.14310003
Fgf18	7 out of 11	-10.13947221
9130020K20Rik	8 out of 11	-10.13696035
Neo1	7 out of 11	-10.12810274
Elp4	7 out of 11	-10.12420804
ATP6	8 out of 11	-10.105985
Jam3	8 out of 11	-10.10323628
Sgtb	8 out of 11	-10.09946188
Tmem57	8 out of 11	-10.09837598
Egfr	7 out of 11	-10.09484528
Tmcc1	7 out of 11	-10.08315362
Mm.133618	9 out of 11	-10.07030542
6530401N04Rik	8 out of 11	-10.06215772
Mib1	9 out of 11	-10.05486649
Huwe1	9 out of 11	-10.0543736
Akap1	9 out of 11	-10.04863358
Nudt7	9 out of 11	-10.04348513
Engase	9 out of 11	-10.03953119
Hoxb3	8 out of 11	-10.03275224
Zscan30	7 out of 11	-10.0184041
5430417L22Rik	8 out of 11	-10.01695253
Suv420h1	9 out of 11	-10.01471632
BC032203	8 out of 11	-10.00793398
Nenf	8 out of 11	-10.00534264
A_52_P304419	8 out of 11	-10.00522237
A_51_P363275	8 out of 11	-10.00413517
Cnst	8 out of 11	-10.00335072
Coq10b	8 out of 11	-10.00123611
Tmem80	7 out of 11	-9.994058837
Pik3c2g	8 out of 11	-9.993264519
Rev1	8 out of 11	-9.991487372
Taok2	8 out of 11	-9.989007042
Fat4	8 out of 11	-9.976424237
Sft2d2	9 out of 11	-9.975598381
Hipk2	10 out of 11	-9.972930102
Fktn	8 out of 11	-9.967898983
Bmi1	9 out of 11	-9.965448898
Slc4a3	8 out of 11	-9.963867736
Mm.378981	8 out of 11	-9.962542565
Phf3	9 out of 11	-9.959087887
Pard3b	7 out of 11	-9.956598594
Gkap1	9 out of 11	-9.948610865
Pcdhga7	7 out of 11	-9.948549542
D330013E07Rik	7 out of 11	-9.947130577
Cd47	10 out of 11	-9.946562971
8030498J20Rik	7 out of 11	-9.935810187
Kansl1l	8 out of 11	-9.93432534
Sowahc	7 out of 11	-9.933459598
Bclaf1	9 out of 11	-9.925258565
Lmbr1	7 out of 11	-9.924126398
Wdr93	8 out of 11	-9.912905617
Atp5s	9 out of 11	-9.895209742
Ppp1r32	7 out of 11	-9.895080695
Ttll7	7 out of 11	-9.890673029
Casd1	7 out of 11	-9.889966673
Rsph1	7 out of 11	-9.882459185
Clk4	8 out of 11	-9.879867536
1110021L09Rik	9 out of 11	-9.879457475
Mterfd2	7 out of 11	-9.874563031
Pdxk	8 out of 11	-9.870790023
Dcn	8 out of 11	-9.868438412
2610528J11Rik	7 out of 11	-9.865495529
Hs6st2	8 out of 11	-9.862763928
Nkd2	8 out of 11	-9.854556583
Reln	7 out of 11	-9.837548574
Fkbp15	10 out of 11	-9.832983614
Ahctf1	9 out of 11	-9.815981584
Alb	7 out of 11	-9.814365775
Lrrc16a	8 out of 11	-9.810095617
9930024M15Rik	8 out of 11	-9.803967973
Grk5	7 out of 11	-9.794728983
4930430F08Rik	8 out of 11	-9.794504804
Hoxa7	7 out of 11	-9.794179009
Pik3ca	9 out of 11	-9.793088336
Clcn2	8 out of 11	-9.789578746
Slc22a18	8 out of 11	-9.784977797
Lzts2	9 out of 11	-9.780217801
Snrpn	8 out of 11	-9.765406512
Mm.387085	7 out of 11	-9.755124695
Wdsub1	9 out of 11	-9.736324378
Pdgfrb	8 out of 11	-9.736241012
Catsperg1	8 out of 11	-9.726960273
Gstm6	7 out of 11	-9.710172447
Mfhas1	8 out of 11	-9.700953635
Dnajb4	8 out of 11	-9.694526466
Slc39a3	8 out of 11	-9.689877981
Hcfc2	9 out of 11	-9.68886102
Rbm39	9 out of 11	-9.687611518
Dcaf11	8 out of 11	-9.685257975
Klc1	9 out of 11	-9.680378481
Sort1	7 out of 11	-9.679740197
Hdac10	8 out of 11	-9.674030506
Sh3d19	7 out of 11	-9.67022984
Zfp532	9 out of 11	-9.668636782
Celf2	10 out of 11	-9.640346625
Rbm33	7 out of 11	-9.640071675
Gng11	7 out of 11	-9.639818192
Ccdc157	8 out of 11	-9.626858008
Akr1b3	8 out of 11	-9.619124565
Kalrn	9 out of 11	-9.614741465
Tspyl2	8 out of 11	-9.605985386
Postn	7 out of 11	-9.604878895
Abcb1a	8 out of 11	-9.598754495
Secisbp2l	9 out of 11	-9.597188729
Klhl5	8 out of 11	-9.596594908
Chmp3	8 out of 11	-9.595402034
D930030O05Rik	7 out of 11	-9.593292279
Tcea3	7 out of 11	-9.593006372
Ednra	9 out of 11	-9.592480381
Dock7	8 out of 11	-9.59232426
Zfp784	9 out of 11	-9.58380298
Yes1	7 out of 11	-9.58161253
4632427E13Rik	8 out of 11	-9.575282339
Dydc1	7 out of 11	-9.57505777
Slc12a6	7 out of 11	-9.568490248
Vezf1	8 out of 11	-9.566389348
Whrn	8 out of 11	-9.55489606
Npb	7 out of 11	-9.550261682
A_52_P836776	8 out of 11	-9.544196523
Anxa11	8 out of 11	-9.530435944
Add1	9 out of 11	-9.528199962
S1pr1	7 out of 11	-9.527625105
Itga9	8 out of 11	-9.526987442
Hnrnpr	7 out of 11	-9.523515469
Mmgt1	9 out of 11	-9.523050821
Wfdc6a	7 out of 11	-9.522040048
Paqr6	7 out of 11	-9.52101256
Btf3l4	7 out of 11	-9.504050378
Fam161a	7 out of 11	-9.500231785
Pon2	8 out of 11	-9.494298604
Opa1	10 out of 11	-9.486104958
2810008D09Rik	7 out of 11	-9.483385658
Cst3	9 out of 11	-9.464080148
Zfp763	8 out of 11	-9.459004591
A_51_P131266	8 out of 11	-9.452055664
Maml2	8 out of 11	-9.450782288
2810410L24Rik	7 out of 11	-9.433391995
Lgals4	7 out of 11	-9.432483744
Senp2	8 out of 11	-9.428818181
Rbm18	9 out of 11	-9.426367215
1700023L04Rik	7 out of 11	-9.422363581
Mm.453017	7 out of 11	-9.421611273
Zfand5	9 out of 11	-9.420523962
Ccdc117	8 out of 11	-9.417802372
Gpatch8	8 out of 11	-9.417788341
A_52_P82765	7 out of 11	-9.412755307
Marveld2	9 out of 11	-9.405796565
Mm.186698	7 out of 11	-9.4036516
Hyi	8 out of 11	-9.402938144
Dnahc3	7 out of 11	-9.39221319
Arid4b	9 out of 11	-9.380503041
Gm16462	7 out of 11	-9.372245313
Hunk	7 out of 11	-9.370382541
Cd59a	7 out of 11	-9.353600633
Apbb3	8 out of 11	-9.340803046
Nbl1	7 out of 11	-9.33959634
Vwf	7 out of 11	-9.321346262
Vangl2	7 out of 11	-9.319105373
Tmem41b	8 out of 11	-9.31549114
Gzf1	9 out of 11	-9.306037527
Stk16	8 out of 11	-9.286372097
Zfp629	8 out of 11	-9.284846214
1110034G24Rik	7 out of 11	-9.282732136
Fbxo21	9 out of 11	-9.28049872
Shisa7	8 out of 11	-9.27698396
Spred2	8 out of 11	-9.259399706
Chml	9 out of 11	-9.251260932
Sec14l1	7 out of 11	-9.246053878
Lca5	8 out of 11	-9.245641935
Frat1	8 out of 11	-9.242430301
Emc4	8 out of 11	-9.233656211
Lhfp	8 out of 11	-9.225664502
Cdkn1b	8 out of 11	-9.225144384
Robo1	8 out of 11	-9.223149895
Mtfp1	7 out of 11	-9.222237787
Cbr1	7 out of 11	-9.215702129
Col4a3bp	8 out of 11	-9.213682721
Mpp7	7 out of 11	-9.202272922
Tbx2	7 out of 11	-9.200549682
Scamp1	9 out of 11	-9.199221584
Enah	8 out of 11	-9.195515275
Megf11	10 out of 11	-9.190891938
Glt28d2	7 out of 11	-9.188035805
Eps8l1	7 out of 11	-9.181272462
Ssbp2	7 out of 11	-9.179730662
Cib2	7 out of 11	-9.171493763
Mthfd2l	7 out of 11	-9.165699836
Phf17	7 out of 11	-9.163996868
Tbx5	7 out of 11	-9.145222423
Hadh	8 out of 11	-9.125943637
Plxna4	8 out of 11	-9.1176415
Creg1	7 out of 11	-9.113944189
Spag9	10 out of 11	-9.112311748
AK054507	7 out of 11	-9.089131813
Alas1	7 out of 11	-9.087106275
Nudt11	8 out of 11	-9.082565047
Exd2	7 out of 11	-9.061690529
AW554918	8 out of 11	-9.048811853
Ric3	7 out of 11	-9.038963351
Inpp5a	7 out of 11	-9.036231399
Trnp1	7 out of 11	-9.032814992
NM_177144	8 out of 11	-9.026316277
Ulk1	8 out of 11	-9.026122424
Pcdhb20	8 out of 11	-9.025078628
Efhb	7 out of 11	-9.020923766
Yy1	7 out of 11	-9.016895098
Hipk3	9 out of 11	-9.008978383
Sh3bp5	7 out of 11	-8.99215287
Zfp867	7 out of 11	-8.988787222
Sypl	8 out of 11	-8.96898345
Cdc14a	7 out of 11	-8.96709319
Evc2	7 out of 11	-8.963935613
Gigyf1	7 out of 11	-8.956401871
Bbs4	8 out of 11	-8.954003056
Mm.120676	7 out of 11	-8.948681897
Gcnt2	7 out of 11	-8.943222644
Zcchc7	8 out of 11	-8.937260314
Gramd1c	8 out of 11	-8.931496251
Hdac7	7 out of 11	-8.910224008
Fam160a2	8 out of 11	-8.907644861
Myst4	7 out of 11	-8.90751414
Zfp747	9 out of 11	-8.904337371
Snx29	7 out of 11	-8.876002839
Tra2a	8 out of 11	-8.865053114
Vwa3a	8 out of 11	-8.856974542
